exit_date,ticker,position_id,shares,avg_cost,exit_price,gross_proceeds,exit_cost,realised_pnl,return_pct,closed_fully
2021-03-02,DIXON.NS,4,17,2751.358473144531,3764.67529296875,63999.47998046875,63.99947998046875,17162.38645703125,0.36692861158779927,False
2021-04-05,CIPLA.NS,11,1300,775.4325558471679,782.244140625,1016917.3828125,1016.9173828125,7838.14282836928,0.00777545460497209,True
2021-04-05,INFY.NS,0,717,1099.4938151212993,1214.874267578125,871064.8498535156,871.0648498535156,81856.71956169046,0.10383467066311095,True
2021-04-05,TATACOMM.NS,6,272,1023.8717869262696,1027.9305419921875,279597.107421875,279.597107421875,824.3842705077841,0.0029601602101220225,False
2021-04-05,BRITANNIA.NS,10,128,3133.306690185547,3359.31494140625,429992.3125,429.9923125,28499.063843749987,0.07105877537513318,True
2021-04-05,ADANIGREEN.NS,7,108,1084.5684551511554,1164.199951171875,125733.5947265625,125.7335947265625,8474.467975511157,0.07234886437722535,False
2021-04-05,OFSS.NS,2,83,2549.2698676757814,2414.912109375,200437.705078125,200.437705078125,-11352.131644042995,-0.053651703236446614,True
2021-04-05,DIXON.NS,4,74,2751.358473144531,3489.295654296875,258207.87841796875,258.20787841796874,54349.14352685548,0.2669400925640364,False
2021-05-04,LAURUSLABS.NS,8,3086,353.66002528467214,482.8206787109375,1489984.6145019531,1489.984614501953,397099.79185895296,0.3638461334270888,False
2021-05-04,COHANCE.NS,16,2249,466.7090101013183,528.574462890625,1188763.9670410156,1188.7639670410156,137946.63935610978,0.13142424294122884,False
2021-05-04,GPIL.NS,12,1398,160.11416050959144,232.9329376220703,325640.2467956543,325.6402467956543,101475.0101564498,0.45333806793752407,False
2021-05-04,TATACOMM.NS,6,816,1023.8717869262696,1011.1609497070312,825107.3349609375,825.1073349609375,-11197.150505859405,-0.01340206688392078,True
2021-05-04,CGPOWER.NS,9,447,41.201677649348554,75.6194076538086,33801.87522125244,33.801875221252445,15350.923436772388,0.8335124333790138,False
2021-05-04,TATAELXSI.NS,15,235,2680.338060791016,3606.98388671875,847641.2133789062,847.6412133789063,216914.1278796387,0.34437403831388735,True
2021-05-04,NEULANDLAB.NS,14,91,2262.604338134766,2526.455810546875,229907.47875976562,229.90747875976564,23780.57651074216,0.11549744345358763,False
2021-06-02,COHANCE.NS,16,901,466.7090101013183,504.0712585449219,454168.2039489746,454.1682039489746,33209.21764373779,0.07897464241596068,True
2021-06-02,ADANIGREEN.NS,7,786,1080.3132343851983,1299.800048828125,1021642.8383789062,1021.6428383789063,171494.99331376154,0.20196643663100913,False
2021-06-02,ADANIENT.NS,13,304,1246.7452521731955,1542.3123779296875,468862.962890625,468.862962890625,89383.54326708295,0.23583391463977837,False
2021-06-02,PERSISTENT.NS,17,220,1059.3209580078126,1190.305419921875,261867.1923828125,261.8671923828125,28554.714428710926,0.12252580817265708,False
2021-06-02,DIXON.NS,4,219,2934.544496169956,4227.63671875,925852.44140625,925.85244140625,282261.3443036234,0.43920430838362345,False
2021-07-02,POONAWALLA.NS,18,16372,125.68644779375042,151.9890594482422,2488364.881286621,2488.3648812866213,428137.9931260529,0.2080623890171224,True
2021-07-02,GPIL.NS,12,1896,179.4694927558879,318.1380615234375,603189.7646484375,603.1897646484375,262312.4166186256,0.770885505840308,False
2021-07-02,ADANIGREEN.NS,7,1038,1080.3132343851983,1015.2999877929688,1053881.3873291016,1053.8813873291015,-68537.63135006349,-0.06111981643694219,True
2021-07-02,PERSISTENT.NS,17,116,1059.3209580078126,1407.3819580078125,163256.30712890625,163.25630712890626,40211.81969287108,0.32724134779124747,False
2021-07-02,DIXON.NS,4,10,2934.544496169956,4509.0234375,45090.234375,45.090234375,15699.699178925443,0.5349961194800771,False
2021-07-02,NEULANDLAB.NS,14,9,2209.3616354003907,2171.781982421875,19546.037841796875,19.546037841796874,-357.762914648436,-0.01799227176031478,False
2021-08-03,GPIL.NS,12,2859,179.4694927558879,386.4046936035156,1104731.0190124512,1104.7310190124513,590523.0082043553,1.1508852729358814,False
2021-08-03,APLAPOLLO.NS,20,1317,804.7753458862304,887.4927978515625,1168828.0147705078,1168.828014770508,107770.05622357177,0.1016804995155115,True
2021-08-03,JSWSTEEL.NS,21,1308,632.4689953613281,703.5936889648438,920300.5451660156,920.3005451660157,92110.79868823243,0.1113431653267357,False
2021-08-03,LAURUSLABS.NS,8,1053,472.160056232773,637.655029296875,671450.7458496094,671.4507458496093,173594.75589064974,0.3491555794663221,False
2021-08-03,PERSISTENT.NS,17,564,1059.3209580078126,1475.9588623046875,832440.7983398438,832.4407983398438,234151.33722509758,0.39191327453327734,True
2021-08-03,NEULANDLAB.NS,14,121,2209.3616354003907,1841.54150390625,222826.52197265625,222.82652197265625,-44729.06243276369,-0.16731605504277494,True
2021-08-03,DIXON.NS,4,53,2934.544496169956,4263.3583984375,225957.9951171875,225.9579951171875,70201.17882506267,0.451364954798898,False
2021-09-02,CGPOWER.NS,9,6875,43.572176776151636,88.95528411865234,611567.5783157349,611.5675783157349,311397.2954013766,1.0395200655472623,False
2021-09-02,ADANIENSOL.NS,23,1908,912.4114999999999,1672.1500244140625,3190462.2465820312,3190.462246582031,1446390.6423354496,0.8308382504929506,False
2021-09-02,JSWSTEEL.NS,21,781,632.4689953613281,651.0831909179688,508495.9721069336,508.4959721069336,14029.190757629403,0.028401569875311252,True
2021-09-02,ATGL.NS,19,609,1242.2042495140952,1477.3353271484375,899697.2142333984,899.6972142333984,142295.129065081,0.1880960738933155,False
2021-10-04,CGPOWER.NS,9,20776,43.572176776151636,125.01156616210938,2597240.2985839844,2597.2402985839844,1689387.5135840739,1.8661995758793815,False
2021-10-04,LAURUSLABS.NS,8,2090,503.02064090644757,611.1598510742188,1277324.0887451172,1277.3240887451173,224733.6251618967,0.21376468791207157,True
2021-10-04,ATGL.NS,19,1572,1242.2042495140952,1407.787109375,2213041.3359375,2213.0413359375,258083.2143654048,0.1321643142146302,False
2021-10-04,PERSISTENT.NS,25,1038,1630.3785056152344,1788.281005859375,1856235.6840820312,1856.2356840820312,162046.55956933578,0.09575335954234157,True
2021-10-04,TATAELXSI.NS,22,456,4327.417599052839,5593.32958984375,2550558.29296875,2550.5582929687503,574705.3095076866,0.2912403604119276,False
2021-10-04,DIXON.NS,4,236,3921.8332685670775,4850.375,1144688.5,1144.6885,217991.16011816973,0.2355254018155678,True
2021-10-04,ADANIENSOL.NS,23,202,912.4114999999999,1636.0,330472.0,330.472,145834.405,0.7912575630622806,True
2021-11-02,HINDCOPPER.NS,28,18542,118.33546425628661,125.67282104492188,2330225.4478149414,2330.2254478149416,133719.0441270601,0.06094271073269751,True
2021-11-02,GPIL.NS,12,9322,282.1805641472159,323.30145263671875,3013816.141479492,3013.816141479492,380315.1063576662,0.1445797202942075,True
2021-11-02,POONAWALLA.NS,24,6583,169.43375625725605,171.22254943847656,1127158.0429534912,1127.1580429534913,10648.46746902098,0.009546920681649812,False
2021-11-02,CGPOWER.NS,9,5844,43.572176776151636,153.80718994140625,898849.2180175781,898.8492180175781,643314.5677197304,2.526410524331756,True
2021-11-02,TATASTEEL.NS,29,5588,114.30336000823975,113.28369903564452,633029.3102111815,633.0293102111815,-6330.894825073425,-0.009911735504093858,False
2021-11-02,IIFL.NS,27,3272,279.34110427856444,345.9691162109375,1132010.9482421875,1132.0109482421876,216874.84409448248,0.23727994842486327,False
2021-11-02,TATAELXSI.NS,22,130,4327.417599052839,5773.81884765625,750596.4501953125,750.5964501953125,187281.56586824812,0.3329069581985966,False
2021-12-02,TATASTEEL.NS,29,16663,114.30336000823975,95.9287338256836,1598460.4917373657,1598.4604917373658,-307774.8565716706,-0.16159240563925995,True
2021-12-02,POONAWALLA.NS,24,7202,169.43375625725605,194.6092987060547,1401576.1692810059,1401.5761692810058,179912.68054696685,0.1474377579882213,False
2021-12-02,IIFL.NS,27,3273,279.34110427856444,307.93719482421875,1007878.438659668,1007.878438659668,92587.12591726682,0.10126742150564626,True
2021-12-02,MAXHEALTH.NS,32,1143,340.7828557434082,372.7874145507813,426096.014831543,426.096014831543,36155.11470199586,0.09282090005325665,False
2021-12-02,ADANIENT.NS,13,922,1347.2144136318718,1728.3916015625,1593577.056640625,1593.577056640625,349851.79021539865,0.28165434728844185,False
2021-12-02,BAJAJFINSV.NS,30,863,1751.0030379638674,1770.7474365234375,1528155.0377197266,1528.1550377197266,15511.260919189313,0.01026477437980185,True
2021-12-02,ATGL.NS,19,690,1419.7910327866928,1655.324462890625,1142173.8793945312,1142.1738793945312,161375.89289231866,0.16472713254287683,False
2021-12-02,ADANIENSOL.NS,31,230,1760.0583488769532,1885.199951171875,433595.98876953125,433.59598876953123,28348.972539062437,0.07002972510678204,False
2022-01-04,MAXHEALTH.NS,32,1074,340.7828557434082,426.0498046875,457577.490234375,457.57749023437503,91119.12567572016,0.2489588243936926,True
2022-01-04,ADANIENT.NS,13,670,1347.2144136318718,1715.171142578125,1149164.6655273438,1149.1646655273437,245381.84372846223,0.2718509793970709,False
2022-01-04,PERSISTENT.NS,33,592,2116.969102294922,2328.4296875,1378430.375,1378.4303750000001,123806.23606640636,0.09878847796638435,False
2022-01-04,ATGL.NS,19,288,1419.7910327866928,1751.383544921875,504398.4609375,504.39846093750003,94994.24503399502,0.2323166726464424,False
2022-01-04,TATAELXSI.NS,22,199,5545.477587403818,5677.04541015625,1129732.0366210938,1129.7320366210938,25052.26469111303,0.0227015212590939,False
2022-02-02,RPOWER.NS,35,35858,13.388947240749808,16.049999237060547,575520.8726425171,575.5208726425171,94844.48161106795,0.19755115540552035,False
2022-02-02,POONAWALLA.NS,24,2846,198.5632637510303,268.9721984863281,765494.8768920898,765.4948768920899,199618.3333797655,0.35323735726240324,False
2022-02-02,TATAELXSI.NS,22,372,5545.477587403818,7106.10009765625,2643469.236328125,2643.469236328125,577908.1045775765,0.28014113945451413,False
2022-02-02,ADANIENSOL.NS,31,313,1759.3601603403306,2016.0,631008.0,631.008,79697.26181347645,0.1447252503492035,False
2022-02-02,JSWENERGY.NS,26,226,329.3987648941973,295.6729431152344,66822.08514404297,66.82208514404297,-7688.857807189663,-0.10328361350415458,False
2022-03-03,POONAWALLA.NS,24,13407,198.5632637510303,236.1912078857422,3166615.5241241455,3166.6155241241454,501311.23148995824,0.18831153467395673,True
2022-03-03,IIFL.NS,36,2688,302.9078608593941,286.96844482421875,771371.1796875,771.3711796875,-43616.52148223878,-0.05356871371367818,True
2022-03-03,ADANIENSOL.NS,31,1565,1759.3601603403306,2353.10009765625,3682601.6528320312,3682.6016528320315,925520.4002465815,0.33613744959637204,True
2022-03-03,ADANIENT.NS,13,1269,1533.2201526534998,1640.1387939453125,2081336.1295166016,2081.3361295166014,133598.4196697937,0.06866496133361208,True
2022-03-03,ATGL.NS,19,396,1563.5192327119396,1748.6876220703125,692480.2983398438,692.4802983398438,72634.2018875758,0.11731208538967519,False
2022-03-03,JSWENERGY.NS,26,369,329.3987648941973,328.8124694824219,121331.80123901367,121.33180123901367,-337.6748081841506,-0.0027781157028678987,False
2022-03-03,TATAELXSI.NS,22,63,5545.477587403818,6324.5478515625,398446.5146484375,398.4465146484375,48682.980127348565,0.13934700918499074,True
2022-04-04,CGPOWER.NS,34,12821,172.46576815676585,184.23277282714844,2362048.38041687,2362.0483804168703,148502.71849855827,0.06715983131810291,False
2022-04-04,MAXHEALTH.NS,38,2394,367.0925253601074,352.2674560546875,843328.2897949219,843.328289794922,-36334.544206970255,-0.04134471751116721,True
2022-04-04,ATGL.NS,19,2008,1563.5192327119396,2366.33251953125,4751595.69921875,4751.59569921875,1607297.4842339563,0.511952099822524,True
2022-04-04,KPITTECH.NS,40,547,551.5820979614258,605.3956909179688,331151.4429321289,331.15144293212893,29104.883904296847,0.0964646921324593,False
2022-04-04,PERSISTENT.NS,33,238,2087.7605451395625,2318.095703125,551706.77734375,551.70677734375,54268.060823190375,0.10921609895021273,False
2022-05-04,JBMA.NS,43,6614,238.59964363098143,261.85675048828125,1731920.5477294922,1731.9205477294922,152090.58420645143,0.09637587783817488,False
2022-05-04,ANGELONE.NS,41,3204,129.57227859576278,155.40328979492188,497912.1405029297,497.9121405029297,82264.64774160279,0.1981566442114247,False
2022-05-04,KPITTECH.NS,40,2052,551.5820979614258,515.1766967773438,1057142.5817871094,1057.1425817871093,-75761.02581152366,-0.0669357798545548,False
2022-05-04,CDSL.NS,37,698,662.5414164252077,603.2969970703125,421101.3039550781,421.10130395507815,-41773.70601367188,-0.09033052858020307,True
2022-05-04,TATAELXSI.NS,42,351,8565.032061523438,7385.310546875,2592244.001953125,2592.244001953125,-416674.4956435547,-0.13859922726128887,True
2022-05-04,JSWENERGY.NS,26,186,328.59420754085744,301.2774353027344,56037.602966308594,56.0376029663086,-5136.957239257201,-0.08404910689118517,False
2022-05-04,PERSISTENT.NS,33,175,2087.7605451395625,1989.406494140625,348146.1364746094,348.14613647460936,-17560.10506128869,-0.04806272334568449,False
2022-06-02,RPOWER.NS,35,242591,13.380726915732211,13.850000381469728,3359885.442541123,3359.8854425411228,110481.63388418918,0.03403577908914579,True
2022-06-02,ANGELONE.NS,41,30316,129.57227859576278,136.2204132080078,4129658.046813965,4129.658046813965,197415.190858006,0.050257001494530794,True
2022-06-02,CGPOWER.NS,34,6238,176.41807835656965,182.5040435791016,1138460.2238464358,1138.4602238464358,36825.7908343079,0.03346290376783834,False
2022-06-02,KPITTECH.NS,40,2891,551.5820979614258,521.7839965820312,1508477.5341186523,1508.4775341186523,-87654.78862194833,-0.05496894385810356,False
2022-06-02,PERSISTENT.NS,33,234,2087.7605451395625,1832.3916015625,428779.634765625,428.779634765625,-60185.11243179825,-0.12319484424466486,False
2022-07-04,JSWENERGY.NS,26,15235,323.3171627609317,200.9375762939453,3061283.974838257,3061.283974838257,-1867514.2837993763,-0.3791339840932579,True
2022-07-04,TATAPOWER.NS,45,7846,231.97544267624102,206.0363006591797,1616560.8149719238,1616.560814971924,-205135.0690808352,-0.11270666418863275,False
2022-07-04,BSE.NS,39,4339,254.0016934756179,193.9185943603516,841412.7809295655,841.4127809295655,-261541.97984207014,-0.2373095111486443,False
2022-07-04,IRCTC.NS,44,3368,669.4193991058335,551.7539672851562,1858307.3618164062,1858.3073618164062,-398155.4817338572,-0.1765965939228369,False
2022-07-04,TATAELXSI.NS,46,374,8203.264405273438,7713.9638671875,2885022.486328125,2885.022486328125,-185883.42373046884,-0.060587404891352926,True
2022-07-04,PERSISTENT.NS,33,239,2087.7605451395625,1576.73095703125,376838.69873046875,376.83869873046876,-122512.91025661712,-0.24552926831514432,True
2022-07-04,SOLARINDS.NS,47,121,2608.339620605469,2717.935546875,328870.201171875,328.870201171875,12932.236877441348,0.04097548872790054,False
2022-07-04,KPITTECH.NS,40,69,551.5820979614258,485.8809814453125,33525.78771972656,33.525787719726566,-4566.902827331549,-0.11999482532550826,False
2022-08-02,JBMA.NS,43,17228,228.25014096825723,214.9403533935547,3702992.40826416,3702.99240826416,-233004.0127452393,-0.059253974042351054,True
2022-08-02,BSE.NS,39,14142,254.0016934756179,228.79405212402344,3235605.4851379395,3235.6054851379395,-359722.06947938725,-0.1001427787967099,True
2022-08-02,BLS.NS,50,6219,95.34289015960694,118.49436950683594,736916.4839630127,736.9164839630128,143242.13357645413,0.2415805199440067,False
2022-08-02,INDHOTEL.NS,49,3437,229.3777234039307,264.9792785644531,910733.7804260254,910.7337804260254,121451.81130628963,0.1540540875441981,False
2022-08-02,TATAPOWER.NS,45,1673,231.97544267624102,226.69351196289065,379258.2455139161,379.2582455139161,-9215.928328949027,-0.023746583525228553,False
2022-08-02,KPITTECH.NS,40,1612,551.5820979614258,517.071533203125,833519.3115234375,833.5193115234375,-56464.549701904296,-0.06350393970537006,True
2022-08-02,IRCTC.NS,44,710,669.4193991058335,621.3226318359375,441139.0686035156,441.1390686035156,-34589.843830229656,-0.07277663295507471,True
2022-08-02,ADANIENSOL.NS,48,708,2425.523197753906,3421.449951171875,2422386.5654296875,2422.3865654296874,702693.7548544924,0.40919225360775,False
2022-08-02,SOLARINDS.NS,47,56,2608.339620605469,2698.71240234375,151127.89453125,151.12789453125,4909.747882812488,0.033612980703634616,False
2022-09-02,PGEL.NS,53,28333,95.04712349700928,88.84185791015625,2517156.360168457,2517.156360168457,-178330.94623247534,-0.06622091456519706,True
2022-09-02,BLS.NS,50,26488,95.34289015960694,120.16536712646484,3182940.244445801,3182.940244445801,654314.8296536868,0.2590891838749489,True
2022-09-02,HAL.NS,52,2309,971.6493896484376,1127.737060546875,2603944.8728027344,2603.9448728027346,357802.4872316895,0.15948132679212437,True
2022-09-02,TATAPOWER.NS,45,1700,231.97544267624102,229.17823791503903,389603.00445556635,389.60300445556635,-5144.85109849897,-0.013046135246914236,False
2022-09-02,ATGL.NS,51,1105,3247.644546630859,3617.8876953125,3997765.9033203125,3997.7659033203126,405120.9133898928,0.11288958989267135,True
2022-09-02,ADANIPOWER.NS,54,654,65.77570908355713,80.25,52483.5,52.4835,9413.702759353633,0.2188352070542884,False
2022-09-02,ADANIENSOL.NS,48,262,2425.523197753906,3866.550048828125,1013036.1127929688,1013.0361127929688,376535.9988686524,0.5925155868870834,True
2022-09-02,CGPOWER.NS,34,166,182.9562143004163,217.3749237060547,36084.23733520508,36.08423733520508,5677.421524000769,0.18693726590654824,False
2022-10-04,POWERGRID.NS,59,13483,142.22794706726074,132.1043701171875,1781163.222290039,1781.1632222900391,-138277.35124012758,-0.0721073567583763,True
2022-10-04,NTPC.NS,57,10116,143.99512385559083,144.51805114746094,1461944.6054077148,1461.9446054077148,3827.9878791503143,0.002627930936759678,True
2022-10-04,INDHOTEL.NS,49,8488,282.2194198121578,339.7992553710937,2884216.0795898433,2884.2160795898435,485853.428144658,0.2028210402447257,False
2022-10-04,ITC.NS,58,5535,267.1763638000488,274.9212951660156,1521689.3687438965,1521.6893687438965,41346.50574188237,0.02795909774560464,False
2022-10-04,TATAPOWER.NS,45,4233,231.97544267624102,213.4417266845703,903498.8290557861,903.4988290557861,-79356.71862179786,-0.0808152686425517,True
2022-10-04,CGPOWER.NS,34,2830,182.9562143004163,229.03146362304688,648159.0420532227,648.1590420532227,129744.79654099129,0.2505857373268966,False
2022-10-04,SOLARINDS.NS,47,730,2673.056407800461,3981.285400390625,2906338.3422851562,2906.338342285156,952100.8262485345,0.487923750274683,True
2022-11-02,CGPOWER.NS,34,17254,182.9562143004163,255.0611267089844,4400824.680236817,4400.824680236818,1239697.3340171976,0.39271610180936967,True
2022-11-02,TVSMOTOR.NS,56,2956,1011.1413414220548,1096.758544921875,3242018.2587890625,3242.0182587890627,249842.4352866793,0.08358914969892332,False
2022-11-02,INDHOTEL.NS,49,1453,282.2194198121578,337.97320556640625,491075.0676879883,491.0750676879883,80519.17563323496,0.196357191101754,True
2022-11-02,M&M.NS,55,824,1233.6157554528077,1304.310791015625,1074752.091796875,1074.752091796875,57177.95721196465,0.05624986910639074,False
2022-11-02,ADANIENSOL.NS,63,730,3321.9186977539066,3308.60009765625,2415278.0712890625,2415.2780712890626,-12137.85614257818,-0.005005300161787509,False
2022-11-02,PAGEIND.NS,60,49,49477.27550390625,47478.7265625,2326457.6015625,2326.4576015625003,-100255.35573046887,-0.041352876590935526,True
2022-12-02,BLS.NS,66,1783,167.65541822814941,182.46812438964844,325340.66578674316,325.34066578674316,26085.714420165983,0.08726373529545096,False
2022-12-02,TVSMOTOR.NS,56,1411,1011.1413414220548,1031.248291015625,1455091.3386230469,1455.0913386230468,26915.814537904458,0.01886551416810507,True
2022-12-02,ATGL.NS,61,1136,3522.1782710582033,3574.746826171875,4060912.39453125,4060.91239453125,55656.96621460002,0.013910087598371423,True
2022-12-02,HAL.NS,64,968,1188.1069639892578,1330.2921142578125,1287722.7666015625,1287.7227666015626,136347.5026933595,0.11855402116435246,False
2022-12-02,ADANIENSOL.NS,63,311,3321.9186977539066,2745.699951171875,853912.6848144531,853.9126848144531,-180057.94287182624,-0.17428615785349183,True
2022-12-02,ADANIENT.NS,62,252,3335.835927406975,3915.3759765625,986674.74609375,986.6747460937501,145057.4176410985,0.17255784927839934,False
2023-01-03,INDHOTEL.NS,69,3348,320.6742968139648,316.0602111816406,1058169.5870361328,1058.1695870361327,-16506.128284057602,-0.015374309361520224,False
2023-01-03,ITC.NS,58,2382,275.1439440382516,273.4758605957031,651419.4999389648,651.4194999389648,-4624.7942600895185,-0.0070565220322432055,False
2023-01-03,CGCL.NS,67,1488,710.198075012207,713.7843017578125,1062111.041015625,1062.111041015625,4274.194356445223,0.004044565234562519,False
2023-01-03,DEEPAKFERT.NS,65,1087,874.6503037448018,666.8323974609375,724846.8160400391,724.8468160400391,-226622.9109466005,-0.23836353544805391,False
2023-01-03,ADANIENT.NS,62,414,3335.835927406975,3823.992431640625,1583132.8666992188,1583.1328666992188,200513.65988603188,0.1451907474893385,False
2023-02-02,BLS.NS,66,6002,167.9553393856372,177.25332641601562,1063874.4651489258,1063.8744651489258,54742.643691182486,0.054304517720753044,False
2023-02-02,ITC.NS,58,5753,275.1439440382516,312.7090759277344,1799015.3138122559,1799.015313812256,214313.18844638206,0.13539248680819974,False
2023-02-02,INDHOTEL.NS,69,4601,320.6742968139648,313.8886413574219,1444201.638885498,1444.2016388854981,-32665.002394439653,-0.02213942360967924,True
2023-02-02,BDL.NS,68,3481,467.8907154687964,452.9578552246094,1576746.2940368652,1576.7462940368653,-53558.03280405188,-0.032883358422694985,False
2023-02-02,DEEPAKFERT.NS,65,2907,874.6503037448018,628.9610595703125,1828389.8001708984,1828.3898001708985,-716047.0226154113,-0.2816190701351752,True
2023-02-02,M&M.NS,55,804,1220.0910622519746,1304.3590087890625,1048704.6430664062,1048.7046430664063,66702.72437275236,0.06799786515538397,True
2023-02-02,ADANIENT.NS,62,633,3335.835927406975,1562.4072265625,989003.7744140625,989.0037744140625,-1123569.3714089666,-0.5320978449473024,True
2023-02-02,HAL.NS,64,446,1208.858521601489,1130.0948486328125,504022.3024902344,504.0223024902344,-35632.620446519984,-0.06609025488893983,False
2023-02-02,CGCL.NS,67,60,710.198075012207,709.44140625,42566.484375,42.566484375,-87.96661010741809,-0.0020643679841455052,False
2023-03-02,ADANIPOWER.NS,54,4241,60.01184067262945,32.25,136772.25,136.77225,-117874.73854262149,-0.463143445711805,False
2023-03-02,GESHIP.NS,72,2306,559.4902056884765,524.9952392578125,1210639.0217285156,1210.6390217285157,-80756.03161083977,-0.06259262684827215,False
2023-03-02,COALINDIA.NS,71,461,171.40652581787108,179.6185760498047,82804.16355895996,82.80416355895996,3702.950993362436,0.04686187773514943,False
2023-03-02,TVSMOTOR.NS,70,137,991.510356262207,1054.5743408203125,144476.6846923828,144.4766846923828,8495.28919976807,0.0625403555551836,False
2023-03-02,HAL.NS,64,8,1208.858521601489,1299.7470703125,10397.9765625,10.3979765625,716.7104131255874,0.0741102453594087,False
2023-03-02,CGCL.NS,67,1,710.198075012207,678.0906372070312,678.0906372070312,0.6780906372070312,-32.78552844238277,-0.04616392186337487,False
2023-04-05,ADANIPOWER.NS,54,104030,60.01184067262945,38.02000045776367,3955220.647621155,3955.220647621155,-2291766.3582001077,-0.3670918933398263,True
2023-04-05,COALINDIA.NS,71,4669,171.40652581787108,179.33648681640625,837322.0569458008,837.3220569458008,36187.66584521497,0.04521779129899783,True
2023-04-05,BDL.NS,68,4479,467.9876123176591,475.243896484375,2128617.4123535156,2128.6174123535156,30372.27937036706,0.014489785822853632,True
2023-04-05,ITC.NS,58,2652,278.9794712965691,324.3818054199219,860260.5479736328,860.2605479736328,119546.72954715788,0.1615816106770549,False
2023-04-05,BLS.NS,66,2071,166.66074692983372,163.56483459472656,338742.7724456787,338.7427724456787,-6750.377218452573,-0.019557557671778296,False
2023-04-05,GESHIP.NS,72,1666,559.4902056884765,564.9163818359375,941150.6921386719,941.1506921386718,8098.858769531245,0.008688730769903308,False
2023-04-05,CGCL.NS,67,618,710.198075012207,584.7208251953125,361357.4699707031,361.3574699707031,-77906.29785681155,-0.1775025518619198,True
2023-05-03,BLS.NS,66,23773,166.66074692983372,174.86386108398438,4157038.5695495605,4157.038569549561,190855.5942170741,0.048171212723813556,True
2023-05-03,INDIANB.NS,76,6591,262.44147006225586,302.8349914550781,1995985.42868042,1995.98542868042,264237.7140714112,0.1527604855736289,True
2023-05-03,MAZDOCK.NS,73,3033,367.334166390165,380.2955017089844,1153436.2566833496,1153.4362566833497,38158.29376529576,0.034249577001632316,False
2023-05-03,ANANDRATHI.NS,74,2183,198.06482557678225,214.53201293945312,468323.3842468262,468.3233842468262,35479.546628463664,0.08205725222740706,True
2023-05-03,M&M.NS,75,1929,1115.5195565185547,1191.563232421875,2298525.475341797,2298.525475341797,144389.72534216288,0.06710067271658209,False
2023-05-03,HAL.NS,64,1650,1210.865497005033,1451.6484375,2395219.921875,2395.219921875,394896.63189482084,0.19765307761219691,False
2023-05-03,GESHIP.NS,72,1529,559.4902056884765,592.4010009765625,905781.1304931641,905.781130493164,49414.82486499031,0.0577640036564005,True
2023-06-02,ITC.NS,58,3592,313.5670015680785,380.5940856933594,1367093.9558105469,1367.093955810547,239394.19222219824,0.21254306003598364,False
2023-06-02,TVSMOTOR.NS,70,2860,1080.7869869171143,1290.5277099609375,3690909.2504882812,3690.9092504882815,596167.5586548457,0.19286889817988545,True
2023-06-02,VBL.NS,80,1986,283.66961669921875,335.88458251953125,667066.7808837891,667.0667808837891,103031.8553382568,0.18288557597904997,False
2023-06-02,M&M.NS,75,784,1115.5195565185547,1293.7498779296875,1014299.904296875,1014.2999042968751,138718.27208203124,0.15861359892730853,True
